timestamp,user_x,user_y,user_z,best_ap_id,ap_x,ap_y,ap_z,distance,sinr_db,sinr_linear,received_power_dbm
757.5,317.0000000020725,78.0,0.0,ap2,467.0,175.0,0.0,178.63090437933255,26.667555816413113,464.2539223316418,-83.33244418358689
757.6,319.00000000207297,78.0,0.0,ap2,467.0,175.0,0.0,176.95479648595685,26.74944097643001,473.09035888231836,-83.25055902356999
757.7,321.0000000020734,78.0,0.0,ap2,467.0,175.0,0.0,175.28548142785402,26.83176884082536,482.1441304372218,-83.16823115917464
757.8000000000001,323.0000000020739,78.0,0.0,ap2,467.0,175.0,0.0,173.6231551360668,26.914534874397035,491.4207466473791,-83.08546512560297
757.9000000000001,325.0000000020744,78.0,0.0,ap2,467.0,175.0,0.0,171.9680202811292,26.997733923609047,500.9257906768612,-83.00226607639095
758.0,327.00000000207484,78.0,0.0,ap2,467.0,175.0,0.0,170.32028651754624,27.08136017606077,510.66491115475844,-82.91863982393923
758.1,329.0000000020753,78.0,0.0,ap2,467.0,175.0,0.0,168.68017073570687,27.165407117727867,520.6438128735089,-82.83459288227213
758.2,331.0000000020757,78.0,0.0,ap2,467.0,175.0,0.0,167.0478973212037,27.24986748788578,530.8682461097105,-82.75013251211422
758.3000000000001,333.00000000207615,78.0,0.0,ap2,467.0,175.0,0.0,165.42369842148855,27.334733231627766,541.3439944342387,-82.66526676837223
758.4000000000001,335.0000000020766,78.0,0.0,ap2,467.0,175.0,0.0,163.80781421974893,27.419995449891545,552.0768608688703,-82.58000455010846
758.5,337.00000000207706,78.0,0.0,ap2,467.0,175.0,0.0,162.20049321583446,27.50564434691202,563.0726522367187,-82.49435565308798
758.6,339.00000000207757,78.0,0.0,ap2,467.0,175.0,0.0,160.60199251400383,27.59166917502202,574.3371615437217,-82.40833082497798
758.7,341.000000002078,78.0,0.0,ap2,467.0,175.0,0.0,159.0125781171928,27.67805817672901,585.8761482182531,-82.32194182327099
758.8000000000001,343.0000000020785,78.0,0.0,ap2,467.0,175.0,0.0,157.4325252274273,27.764798524003325,597.6953160258151,-82.23520147599667
758.9000000000001,345.00000000207893,78.0,0.0,ap2,467.0,175.0,0.0,155.86211855191993,27.85187625472294,609.8002884658564,-82.14812374527706
759.0,347.00000000207933,78.0,0.0,ap2,467.0,175.0,0.0,154.3016526142898,27.939276206231753,622.1965814482844,-82.06072379376825
759.1,349.0000000020798,78.0,0.0,ap2,467.0,175.0,0.0,152.75143207024007,28.026981945982115,634.8895730383297,-81.97301805401788
759.2,351.00000000208024,78.0,0.0,ap2,467.0,175.0,0.0,151.2117720269073,28.114975699249356,647.8844700504878,-81.88502430075064
759.3000000000001,353.0000000020807,78.0,0.0,ap2,467.0,175.0,0.0,149.68299836496328,28.203238273926033,661.1862712655833,-81.79676172607397
759.4000000000001,355.0000000020812,78.0,0.0,ap2,467.0,175.0,0.0,148.16544806240694,28.29174898242664,674.7997270398726,-81.70825101757336
759.5,357.00000000208166,78.0,0.0,ap2,467.0,175.0,0.0,146.65946951882117,28.38048556076076,688.7292950721619,-81.61951443923924
759.6,359.0000000020821,78.0,0.0,ap2,467.0,175.0,0.0,145.1654228786947,28.469424084863874,702.9790920945237,-81.53057591513613
759.7,361.0000000020825,78.0,0.0,ap2,467.0,175.0,0.0,143.68368035221852,28.558538884310366,717.5528412549542,-81.44146111568963
759.8000000000001,363.00000000208297,78.0,0.0,ap2,467.0,175.0,0.0,142.21462653175567,28.647802453574627,732.4538149670731,-81.35219754642537
759.9000000000001,365.0000000020834,78.0,0.0,ap2,467.0,175.0,0.0,140.75865870196043,28.737185361051473,747.6847730131484,-81.26281463894853
760.0,367.0000000020839,78.0,0.0,ap2,467.0,175.0,0.0,139.31618714127669,28.826656156099332,763.2478957035302,-81.17334384390067
760.1,369.0000000020844,78.0,0.0,ap2,467.0,175.0,0.0,137.88763541228582,28.916181274427757,779.1447119186895,-81.08381872557224
760.2,371.00000000208485,78.0,0.0,ap2,467.0,175.0,0.0,136.47344063809527,29.005724942214727,795.3760218904742,-80.99427505778527
760.3000000000001,373.0000000020853,78.0,0.0,ap2,467.0,175.0,0.0,135.07405376166054,29.095249079411346,811.9418146182535,-80.90475092058865
760.4000000000001,375.00000000208576,78.0,0.0,ap2,467.0,175.0,0.0,133.68993978462336,29.18471320276919,828.841179864031,-80.81528679723081
760.5,377.00000000208615,78.0,0.0,ap2,467.0,175.0,0.0,132.32157798191682,29.274074329211984,846.0722147301051,-80.72592567078802
